ï»¿faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
QT|000008517004|DISDAIN FOR THE WEAK|Traitoris Lance â Strategic Ploy Stratagem|1|Fallen Nobles sneer at the pathetic efforts of their foes, doubly so in the case of those who fear them.|Either playerâs turn|Fight phase|Traitoris Lance|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00447" data-tooltip-content="#tooltip_content00447" data-tooltip-anchor="#tooltip_content00447"><span class="kwb">CHAOS</span> <span class="kwb">KNIGHTS</span></span> unit from your army that was selected as the target of one or more of the attacking unitâs attacks.<br><br><b>EFFECT:</b> Until the end of the phase, models in your unit have the <span class="tooltip00177" data-tooltip-content="#tooltip_content00177"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">6+</span></span> ability, and the <span class="tooltip00177" data-tooltip-content="#tooltip_content00177"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">5+</span></span> ability against attacks made by <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shocked</a> models.|
QT|000008517002|PTERRORSHADES|Traitoris Lance â Wargear Stratagem|1|Shrieking with hunger, Pterrorshades descend in a whirlwind to feast on the fearful souls of the foe. Their banquet transmutes into vital energy that flows into the Chaos Knight on which they roost.|Either playerâs turn|Any phase|Traitoris Lance|<b>WHEN:</b> Any phase, just after an enemy unit fails a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a>.<br><br><b>TARGET:</b> One <span class="tooltip00447" data-tooltip-content="#tooltip_content00447" data-tooltip-anchor="#tooltip_content00447"><span class="kwb">CHAOS</span> <span class="kwb">KNIGHTS</span></span> unit from your army that is within 12" of that enemy unit.<br><br><b>EFFECT:</b> Roll six D6: for each 4+, that enemy unit suffers 1 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> and one model in your unit regains up to 1 lost wound.<br><br><b>RESTRICTIONS:</b> You can only use this Stratagem once per <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>.|
SM|000008495002|ARMOUR OF CONTEMPT|1st Company Task Force â Battle Tactic Stratagem|1|The belligerence of the Adeptus Astartes combined with their post-human physiology makes them unyielding foes to face.|Either playerâs turn|Shooting or Fight phase|1st Company Task Force|<b>WHEN:</b> Your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unitâs attacks.<br><br><b>EFFECT:</b> Until the attacking unit has finished making its attacks, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
SM|000008495007|LEGENDARY FORTITUDE|1st Company Task Force â Battle Tactic Stratagem|1|Many are the legendary tales of the 1st Company holding their ground against the odds, weathering assaults that would have swept away lesser warriors.|Opponentâs turn|Charge phase|1st Company Task Force|<b>WHEN:</b> Your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, just after an enemy unit ends a <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge move</a>.<br><br><b>TARGET:</b> One <span class="tooltip00460" data-tooltip-content="#tooltip_content00460" data-tooltip-anchor="#tooltip_content00460"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">TERMINATOR</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Bladeguard-Veteran-Squad"><span class="kwb kwbo">BLADEGUARD</span> <span class="kwb kwbo">VETERAN</span> <span class="kwb kwbo">SQUAD</span></a>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Sternguard-Veteran-Squad"><span class="kwb kwbo">STERNGUARD</span> <span class="kwb kwbo">VETERAN</span> <span class="kwb kwbo">SQUAD</span></a> or <span class="tooltip00645" data-tooltip-content="#tooltip_content00645" data-tooltip-anchor="#tooltip_content00645"><span class="kwb">VANGUARD</span> <span class="kwb">VETERAN</span> <span class="kwb">SQUAD</span></span> unit from your army within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of that enemy unit.<br><br><b>EFFECT:</b> Until the end of the turn, each time an attack is allocated to a model in your unit, subtract 1 from the Damage characteristic of that attack.|
SM|000008495003|HEROES OF THE CHAPTER|1st Company Task Force â Battle Tactic Stratagem|1|When the fighting is at its fiercest, the veteran warriors of the Chapter truly show their quality.|Either playerâs turn|Shooting or Fight phase|1st Company Task Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00460" data-tooltip-content="#tooltip_content00460" data-tooltip-anchor="#tooltip_content00460"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">TERMINATOR</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Bladeguard-Veteran-Squad"><span class="kwb kwbo">BLADEGUARD</span> <span class="kwb kwbo">VETERAN</span> <span class="kwb kwbo">SQUAD</span></a>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Sternguard-Veteran-Squad"><span class="kwb kwbo">STERNGUARD</span> <span class="kwb kwbo">VETERAN</span> <span class="kwb kwbo">SQUAD</span></a> or <span class="tooltip00645" data-tooltip-content="#tooltip_content00645" data-tooltip-anchor="#tooltip_content00645"><span class="kwb">VANGUARD</span> <span class="kwb">VETERAN</span> <span class="kwb">SQUAD</span></span> unit from your army that has not been selected to shoot or fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>. If your unit is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a> as well.|
SM|000008495005|DUTY AND HONOUR|1st Company Task Force â Strategic Ploy Stratagem|1|Adeptus Astartes veterans claim critical objectives in daring strikes, annihilating resistance in their Chapterâs name before sweeping onto their next target.|Your turn|Shooting phase|1st Company Task Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00460" data-tooltip-content="#tooltip_content00460" data-tooltip-anchor="#tooltip_content00460"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">TERMINATOR</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Bladeguard-Veteran-Squad"><span class="kwb kwbo">BLADEGUARD</span> <span class="kwb kwbo">VETERAN</span> <span class="kwb kwbo">SQUAD</span></a>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Sternguard-Veteran-Squad"><span class="kwb kwbo">STERNGUARD</span> <span class="kwb kwbo">VETERAN</span> <span class="kwb kwbo">SQUAD</span></a> or <span class="tooltip00645" data-tooltip-content="#tooltip_content00645" data-tooltip-anchor="#tooltip_content00645"><span class="kwb">VANGUARD</span> <span class="kwb">VETERAN</span> <span class="kwb">SQUAD</span></span> unit from your army within range of an <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a> you control.<br><br><b>EFFECT:</b> That objective marker remains under your control, even if you have no models within range of it, until your opponent controls it at the start or end of any turn.|
SM|000008495006|ORBITAL TELEPORTARIUM|1st Company Task Force â Strategic Ploy Stratagem|1|Teleportarium chambers within orbiting strike cruisers are able to perform site-to-strike teleportations for Terminator-armoured battle-brothers in extremis.|Opponentâs turn|Fight phase|1st Company Task Force|<b>WHEN:</b> End of your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00460" data-tooltip-content="#tooltip_content00460" data-tooltip-anchor="#tooltip_content00460"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">TERMINATOR</span></span> unit from your army.<br><br><b>EFFECT:</b> Remove your unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>. It will arrive back on the battlefield in the <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of your next <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a> using the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Deep Strike</a> ability.<br><br><b>RESTRICTIONS:</b> You cannot select a unit that is within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units.|
SM|000008495004|TERRIFYING PROFICIENCY|1st Company Task Force â Strategic Ploy Stratagem|1|The 1st Company's veterans unleash their skills with an efficiency that is harrowing to witness.|Your turn|Fight phase|1st Company Task Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00460" data-tooltip-content="#tooltip_content00460" data-tooltip-anchor="#tooltip_content00460"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">TERMINATOR</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Bladeguard-Veteran-Squad"><span class="kwb kwbo">BLADEGUARD</span> <span class="kwb kwbo">VETERAN</span> <span class="kwb kwbo">SQUAD</span></a>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Sternguard-Veteran-Squad"><span class="kwb kwbo">STERNGUARD</span> <span class="kwb kwbo">VETERAN</span> <span class="kwb kwbo">SQUAD</span></a> or <span class="tooltip00645" data-tooltip-content="#tooltip_content00645" data-tooltip-anchor="#tooltip_content00645"><span class="kwb">VANGUARD</span> <span class="kwb">VETERAN</span> <span class="kwb">SQUAD</span></span> unit from your army that made a <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge move</a> this turn and <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> one or more enemy units this phase.<br><br><b>EFFECT:</b> In your opponentâs next <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, each enemy unit within 6" of your unit must take a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a>. If the unit taking that test is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>, subtract 1 from that test. Enemy units affected by this Stratagem do not need to take any other Battle-shock tests in the same phase.|
SM|000009836006|IN THE SHADOW OF GREAT WINGS|Angelic Inheritors â Battle Tactic Stratagem|1|The enemy is engulfed in a soul-deep shadow for just a moment, as though mighty wings have spread above them and marred their vision with occluding darkness.|Opponentâs turn|Shooting phase|Angelic Inheritors|<b>WHEN:</b> Your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00451" data-tooltip-content="#tooltip_content00451" data-tooltip-anchor="#tooltip_content00451"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">CHARACTER</span></span> unit from your army that was selected as the target of one or more of the attacking unitâs attacks.<br><br><b>EFFECT:</b> Until the end of the phase, your unit can only be selected as the target of a ranged attack if the attacking model is within 18".|
SM|000009836002|ARMOUR OF CONTEMPT|Angelic Inheritors â Battle Tactic Stratagem|1|The belligerence of the Adeptus Astartes, combined with their transhuman physiology, makes them unyielding foes to face.|Either playerâs turn|Shooting or Fight phase|Angelic Inheritors|<b>WHEN:</b> Your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unitâs attacks.<br><br><b>EFFECT:</b> Until the attacking unit has finished making its attacks, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
SM|000009836003|FOCUSED FURY|Angelic Inheritors â Battle Tactic Stratagem|1|Keeping the beast within under tight control, the Blood Angels nonetheless tap into that inner rage and shackle it to their precisely aimed blows.|Either playerâs turn|Fight phase|Angelic Inheritors|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, melee weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">[LETHAL HITS]</a></span> ability. If your unit is a <span class="tooltip00180" data-tooltip-content="#tooltip_content00180" data-tooltip-anchor="#tooltip_content00180"><span class="kwb">CHARACTER</span></span> unit, until the end of the phase, those weapons have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lance">[LANCE]</a></span> ability as well.|
SM|000009836004|INSTANT OF GRACE|Angelic Inheritors â Epic Deed Stratagem|1|In this most desperate moment of need, a lone battle-brother rises to the challenge as a true inheritor of the Angelâs legacy.|Your turn|Command phase|Angelic Inheritors|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00151" data-tooltip-content="#tooltip_content00151" data-tooltip-anchor="#tooltip_content00151"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army.<br><br><b>EFFECT:</b> Select one non-<span class="kwb">CHARACTER</span> model in your unit. Until the start of your next Command phase, your model has the <span class="tooltip00180" data-tooltip-content="#tooltip_content00180" data-tooltip-anchor="#tooltip_content00180"><span class="kwb">CHARACTER</span></span> keyword.<br><br><b>Designerâs Note:</b> <i>While in effect, your modelâs unit is therefore a <span class="kwb">CHARACTER</span> unit, meaning it can interact with the <span class="tooltip00465" data-tooltip-content="#tooltip_content00465"><span class="tt kwbu">Legacy</span> <span class="tt kwbu">of</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Angel</span></span> Detachment rule, in addition to other rules that interact with <span class="kwb">CHARACTER</span> units.</i>|
SM|000009836005|STRIKE NOW FOR GLORY|Angelic Inheritors â Strategic Ploy Stratagem|1|Knowing instinctively that the pivotal moment has arrived, these battle-brothers aim and hammer their foes with unrelenting volleys.|Your turn|Shooting phase|Angelic Inheritors|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability.|
SM|000009836007|UNTO THE BURNING SKIES|Angelic Inheritors â Strategic Ploy Stratagem|1|In the face of encroaching doom, as the world seems to burn around them, these scions of Sanguinius leap high into the tormented heavens, ready to strike down with vengeful fury upon the enemy teeming below.|Opponentâs turn|Fight phase|Angelic Inheritors|<b>WHEN:</b> End of your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00560" data-tooltip-content="#tooltip_content00560" data-tooltip-anchor="#tooltip_content00560"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> unit from your army. You cannot target a unit that is within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units, unless it is <a class="kwbOne" href="/wh40k10ed/factions/space-marines/The-Sanguinor"><span class="kwb kwbo">THE</span> <span class="kwb kwbo">SANGUINOR</span></a>.<br><br><b>EFFECT:</b> Remove your unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.|
SM|000008475002|ARMOUR OF CONTEMPT|Anvil Siege Force â Battle Tactic Stratagem|1|The belligerence of the Adeptus Astartes combined with their post-human physiology makes them unyielding foes to face.|Either playerâs turn|Shooting or Fight phase|Anvil Siege Force|<b>WHEN:</b> Your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unitâs attacks.<br><br><b>EFFECT:</b> Until the attacking unit has finished making its attacks, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
SM|000008475006|BATTLE DRILL RECALL|Anvil Siege Force â Battle Tactic Stratagem|1|Space Marines train for countless hours to master their weapons and in the heat of battle can trigger mnemonic patterning to recall their ritual drills and ensure the foeâs destruction.|Your turn|Shooting phase|Anvil Siege Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability. If your unit <a href="/wh40k10ed/the-rules/core-rules/#Remain-Stationary">Remained Stationary</a> this turn, then until the end of the phase, each time a model in your unit makes a ranged attack, a successful unmodified <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a> of 5+ scores a Critical Hit.|
SM|000008475005|NO THREAT TOO GREAT|Anvil Siege Force â Battle Tactic Stratagem|2|To combat an entrenched force of Space Marines, foes resort to armoured vehicles or packs of murderous monstrosities. Even the greatest of behemoths has a chink in its armour and the Adeptus Astartes are well versed in exploiting such weaknesses.|Your turn|Shooting phase|Anvil Siege Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes a ranged attack that targets a <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> unit, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
SM|000008475007|HAIL OF VENGEANCE|Anvil Siege Force â Strategic Ploy Stratagem|2|Space Marines' incredible battlefield awareness enables them to instinctively identify the origin of any enemy fire and punish their attackers.|Opponentâs turn|Shooting phase|Anvil Siege Force|<b>WHEN:</b> Your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has resolved its attacks.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that had one or more of its models <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> as a result of the attacking unitâs attacks.<br><br><b>EFFECT:</b> Your unit can shoot as if it were your Shooting phase, but must target only that enemy unit when doing so, and can only do so if that enemy unit is an eligible target.|
SM|000008475003|RIGID DISCIPLINE|Anvil Siege Force â Strategic Ploy Stratagem|1|Cleaving to duty, the Adeptus Astartes refuse to be drawn out of position. Instead they secure ground to establish new fire lines to the enemy.|Either playerâs turn|Fight phase|Anvil Siege Force|<b>WHEN:</b> End of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that is within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units.<br><br><b>EFFECT:</b> Your unit can immediately make a <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back</a> move of up to 6".<br><br><b>RESTRICTIONS:</b> When making that move, your unit must end that move either wholly within your deployment zone or within range of an <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a>.|
SM|000008475004|NOT ONE BACKWARDS STEP|Anvil Siege Force â Strategic Ploy Stratagem|1|Siege warfare is incomparably brutal. Space Marines battle with the fiercest determination to achieve victory, and will fight unto death to hold every defensive line or to secure gains they have wrested from the enemy.|Your turn|Command phase|Anvil Siege Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00151" data-tooltip-content="#tooltip_content00151" data-tooltip-anchor="#tooltip_content00151"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army within range of an <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a>.<br><br><b>EFFECT:</b> Until the end of the turn, double the Objective Control characteristic of models in your unit, but it must <a href="/wh40k10ed/the-rules/core-rules/#Remain-Stationary">Remain Stationary</a> this turn.|
SM|000008523002|ARMOUR OF CONTEMPT|Black Spear Task Force â Battle Tactic Stratagem|1|The belligerency and transhuman physiologies of the Adeptus Astartes make them unyielding foes.|Either playerâs turn|Shooting or Fight phase|Black Spear Task Force|<b>WHEN:</b> Your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unitâs attacks.<br><br><b>EFFECT:</b> Until the attacking unit has finished making its attacks, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
SM|000008523007|SITE-TO-SITE TELEPORTATION|Black Spear Task Force â Strategic Ploy Stratagem|1|Site-to-site battlefield teleportation is a rare capability indeed, used only by the Deathwatch in extreme situations.|Opponentâs turn|Fight phase|Black Spear Task Force|<b>WHEN:</b> End of your opponentâs <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> Up to two <span class="tooltip00157" data-tooltip-content="#tooltip_content00157" data-tooltip-anchor="#tooltip_content00157"><span class="kwb">KILL</span> <span class="kwb">TEAM</span></span> units from your army, or one other <span class="tooltip00151" data-tooltip-content="#tooltip_content00151" data-tooltip-anchor="#tooltip_content00151"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army, if those units are not within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units.<br><br><b>EFFECT:</b> Remove those units from the battlefield and place them into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>. Until the end of your next <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, models in those units that do not have the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Deep Strike</a> ability have the Deep Strike ability.|
SM|000008523003|ADAPTIVE TACTICS|Black Spear Task Force â Strategic Ploy Stratagem|1|Only a truly versatile approach to warfare allows the tactical genius of the Deathwatch to best the myriad xenos foes they face.|Your turn|Command phase|Black Spear Task Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> Up to two <span class="tooltip00157" data-tooltip-content="#tooltip_content00157" data-tooltip-anchor="#tooltip_content00157"><span class="kwb">KILL</span> <span class="kwb">TEAM</span></span> units from your army, or one other <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army.<br><br><b>EFFECT:</b> For each unit targeted, select <span class="tooltip00646" data-tooltip-content="#tooltip_content00646"><span class="tt kwbu">Furor</span> <span class="tt kwbu">Tactics</span></span>, <span class="tooltip00646" data-tooltip-content="#tooltip_content00646"><span class="tt kwbu">Malleus</span> <span class="tt kwbu">Tactics</span></span> or <span class="tooltip00646" data-tooltip-content="#tooltip_content00646"><span class="tt kwbu">Purgatus</span> <span class="tt kwbu">Tactics</span></span>. Until the start of your next Command phase, that Mission Tactic is active for that unit instead of any Mission Tactic that is active for your army.|
SM|000008523006|DRAGONFIRE ROUNDS|Black Spear Task Force â Wargear Stratagem|1|Dragonfire rounds are designed to explode just before contact, saturating foes in cover with searing gas and flames.|Your turn|Shooting phase|Black Spear Task Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00157" data-tooltip-content="#tooltip_content00157" data-tooltip-anchor="#tooltip_content00157"><span class="kwb">KILL</span> <span class="kwb">TEAM</span></span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Assault">[ASSAULT]</a></span> and <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">[IGNORES COVER]</a></span> abilities.<br><br><b>RESTRICTIONS:</b> You cannot select any units that have already been targeted with either the Kraken Rounds or Hellfire Rounds Stratagems this phase.|
SM|000008523004|HELLFIRE ROUNDS|Black Spear Task Force â Wargear Stratagem|1|Hellfire rounds douse their targets in voracious acids that are utterly lethal to organic life.|Your turn|Shooting phase|Black Spear Task Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00157" data-tooltip-content="#tooltip_content00157" data-tooltip-anchor="#tooltip_content00157"><span class="kwb">KILL</span> <span class="kwb">TEAM</span></span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, ranged weapons (excluding <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">Devastating Wounds weapons</a>) equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Anti">[ANTI-INFANTRY 2+]</a></span> and <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Anti">[ANTI-MONSTER 5+]</a></span> abilities.<br><br><b>RESTRICTIONS:</b> You cannot select any units that have already been targeted with either the Kraken Rounds or Dragonfire Rounds Stratagems this phase.|
